name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Left 4 Dead 2,18,1,25,1,"1,178.3",2016/6/18,"張貼於：2016 年 6 月 18 日
老遊戲即使一直沒推出L4D3，但還是一款適合與朋友解解一時想砍殭屍的癮。

這款遊戲雖然09年就發行了，但在STEAM每日遊戲排行榜裡還是看得到這款遊戲的名字，它的魅力除了基本射擊技巧外，最重要的就是團隊合作，如果在對抗模式中你沒辦法融入團隊，那麼這款遊戲絕對不適合你。
換句話說，這款遊戲能帶來不只像CS那樣單殺的快感，更能從當特殊感染者，建立團隊默契阻殺倖存者找到遊戲的樂趣與精髓。
這款遊戲我認為困難的不在於倖存者，殺敵一百只是九牛一毛，最困難的部分在於感染者之間的配合，若是觀念搭配的好，那這款遊戲你一定會喜歡。"
Left 4 Dead 2,20,1,412,1,15.0,2018/3/7,"張貼於：2018 年 3 月 7 日
經典不打分，成為玩家前必玩遊戲之一。
事不過三QQ

殭屍蜂擁而至的經典，感受開槍的快感
L4D2 惡靈勢力系列的第2代，絕對是家喻戶曉的作品。二代可以繼承一代的內容，為Valve最強大的也最經典的殭屍作品。
說到台灣玩家第一次接觸的殭屍遊戲，很多人應該都是CSO的殭屍模式，但是L4D2這款可跟玩家連線，PVE更是不能錯過的模式。
與我那時的CSO殭屍模式不同的地方是，CSO的殭屍會一群一群從一些地方來，而且可以卡點。但L4D2殭屍襲來時幾乎是鋪天蓋地而來。而且是多到會淹滿場地、不會停的那種。
槍枝將會成為你的救星！遊戲以經典Source Engine支撐，主武器有散彈、狙擊、步槍以及半自動步槍等，副武器與近戰武器則是共用一個武器欄位。
武器的彈藥很容易打完，如果你走的太慢、殭屍一波來可能就帶走你一半多的彈藥了。當然啦，地圖有很多的資源、補給，例如可以暫時補血的Pill，或是補血包，甚至是燃燒彈、高爆彈、雷射瞄準器！
每張地圖都有不同的殭屍波，有的地圖甚至跟迷宮一樣。

每個篇章的主角都不同，每個故事會出現的殭屍還是一樣多。殭屍也有很多種，在遊戲裡會遇到吐毒的Spitter、跳起來抓你而且還超痛的Hunter、會勒死你的Smoker、自爆吸殭屍來的Boomer，蜂擁而至時，隊友都倒下了，剩你孤軍奮戰會讓你感到絕望...
囊括了清道夫模式、寫實模式、戰役模式、感染者模式等遊戲模式能讓玩家體驗不同的遊玩方法，除了讓你有挑戰、考驗跟隊友的默契、甚至還能讓你當殭屍！(超愛當Hunter)
除了能跟朋友連線，殺殭屍講幹話之外
還支援WorkShop！這一直以來都是我喜歡Valve的地方，Workshop可以下載各種自訂Skin、地圖、遊戲模式等，還有從其他網站上裝的插件都可以暢玩！

當然啦，跟朋友玩比較好玩，自己玩會稍嫌無聊。跟電腦當隊友可以解成就、熟悉地圖，不過電腦好笨r ==
L4D系列常常會特價到一杯飲料的價格，或不如特價時買Bundle把一代也買下來吧！"
Left 4 Dead 2,17,6,92,1,338.8,2017/12/6,"張貼於：2017 年 12 月 6 日
[希利奧約翰的遊戲人生]
[惡靈勢力2 Left 4 Dead 2]

獵人於高處虎視眈眈，女巫之哭喊聲環繞著雙耳，儘管前路危機重重，吾等誓要殺出一條血路。
「我走了那麼遠的路，可不是為了就這樣死在這種地方。 」- 倖存者之一，尼克

【在下與惡靈勢力之緣】

在下第一次接觸惡靈勢力一代是在大約九歲的時候，當時惡靈勢力所營造的氣氛對一個九歲的小孩來說是可以造成很可觀的感染力的，當時的一代雖只有四個戰役內容，但當時在下並沒有感到絲毫的厭倦，可說是樂在其中。

不久，《惡靈勢力2》推出的消息令當時年約十歲的我感到興奮不己，但由於家庭問題受限，當時在下並不能透過一般的渠道去享受這份續作。後來兄長為在下弄來一個盜版的版本，雖然在下並不太記得當時的情形，但想必一定是非常開心吧。

在下的初中生涯和這份作品有分不開的因緣，當時在下並不是一個勤奮的學生，有一天上學日，午飯時間被同班同學邀請去網咖玩《惡靈勢力2》，雖然午飯時間有1個小時，但來來回回的時間也需要大概15分鐘，再稍微減去開機和開啟遊戲的時間，所以就剩下大約30分鐘遊玩時間吧，有時候甚至還因為網咖外有學生領袖生和教師在而延遲進入網咖的時間。30分鐘對於完成一個戰役故事實在有點困難，但我和另外三個同學也並不太介意，對於在一個沈重的學習環境下長大的我們而言，30分鐘的遊戲時間是一整天上學時間最忘我的時光，如果肚子餓的話，就在網咖裡面點個杯麵吃。在遊戲結束返回學校的路上，我們一起討論和吐槽剛剛那局遊戲的情形，一旦閉起雙眼，那時的時光彷彿再次重現。

【優質作品的續作】

繼2008年的《惡靈勢力 Left 4 Dead》 首作推出，該作品大獲好評，歸功於其規矩簡單的玩法與恐怖氣氛代入感十足的特色。在一年後的2009年，《惡靈勢力2 Left 4 Dead 2》 正式發行，一年內迅速推出續作雖令不少「惡粉」感到不滿，但基本上沒有影響這續作的銷量。本作品的玩法規矩並沒有多少改變，玩家扮演四位倖存者之一(在對決模式允許扮演感染者)，與其他三位倖存者共同合作闖過由殭屍組成的重重難關，最終設法逃離。每個戰役的最終一關為逃脫關。在一代，每個戰役的最終關均為防守戰，而在二代，除了保留防守戰外，部分最終關會要求玩家全力衝往終點，或收集油罐啟動某種機關逃離。

【氣氛的轉變】

雖名為《惡》的續作，但在下仍然認為一代與二代仍有一些不同。其中最大的在於氣氛鋪排上，如果諸君有看過一代與二代的遊戲開頭動畫，那一定可以看得出一代注重恐怖風格，以特殊感染者之一的Witch的哭聲作為前奏，中段倖存者主角們與特殊感染者之一的Tank和屍群展開激戰，再用一大群遊蕩的喪屍作終，光看動畫就完全可以把一代歸類為恐怖生存遊戲；而二代卻走向激情風格，動畫開頭的「把那些狗娘養的殺光，那就是我的官方指引 。」- 倖存者主角之一，艾利斯，就是最佳例子之一；雖然在兩代動畫也有出現特殊感染者之一Smoker的畫面，但兩代動畫所表達的方式卻完全不同，一代是用主角之一的Francis去呈現Smoker的特色(舌頭非常長)與恐怖之處，二代卻反過來用Smoker用舌頭纏住艾利斯的情形作為教練的電鋸的鋪排。相對於一代的黑暗孤寂風，二代的氣氛帶給在下一種「開戰」和「殺出血路」的感覺，雖然在下偏鍾愛於一代的「求生」和「絕望感」，但作為續作也絲毫沒有違和感。

【新武器，新物品，新戰術】

相對於一代，二代對於倖存者來說也有很多新的玩法，在一代，倖存者的副武器最強的也最多是雙持手槍，而二代，除了保留原有的雙持手槍，也新增了馬格南重型手槍和多式多樣的近戰武器以供選擇，主武器槍械方面在選擇上也新增了不少，其中最為突出的是M60重機槍和榴彈發射器。投擲武器新增Boomer膽汁，針對同時有Tank和屍群的情況或趕路但有屍群的情況；醫療物品新增了電擊器和腎上腺素，一個電擊器可以讓一個死去的倖存者隊友復活，而腎上腺素提供短暫的生命值，移動速度和與所有物品互動的速度加快，是扭轉局勢的「神器」；在二代更新增了燃燒彈藥箱和高爆彈藥箱來為倖存者提供火力輸出的優勢。上述的所有武器物品都為一代玩家帶來全新體驗，每換一種武器物品，局勢就很可能完全不一樣。

【血肉橫飛的快感】

前面提到，《惡2》更注重屠殺與暴力的特色，要把這項特點發揮到極致，血肉飛濺，肢體分離的畫面是絕對不能或缺的。比起一代只有爆頭的畫面，在二代玩家可以用多種途徑令喪屍們「分屍」，其中以土製炸彈和近戰武器最令人印象深刻。在這裡不得不稱讚《惡2》的近戰武器，每種武器擊中物體也有不一樣的聲音和效果，例如棒球棍能打碎喪屍的頭，然後你能在地上發現奶白色的骨頭碎片和血紅色的腦漿。面對來襲的喪屍群，你揮動著手中的近戰武器，飛走的不僅是喪屍的首級，現實世界裡的生活壓力和不滿也彷彿隨著喪屍的肉塊化為碎片。

【平衡性】

在下在兩代裡沒有太多多人對決（4v4）的經驗，但在下認為二代的轉變令感染者方在對決模式（PVP）裡得到了一些優勢，吐痰者Spitter針對倖存者方集中與佔點的戰術，衝撞者Charger在有懸崖峭壁或狹窄環境的地圖裡對於倖存者來說是一大威脅，騎師Jockey能讓落單的倖存者帶向危險地帶。而對於倖存者最大的改動，就是推開(預設滑鼠右鍵)太多會出現疲勞狀態，不像一代可以「無限推」，令倖存者在面對屍群來襲時候更加困難。

【與地圖之間的互動】

彩蛋在遊戲裡往往是不可或缺的原素之一，《惡2》在這方面的也有下足功夫。其中最佳的例子是戰役地圖之一-黑色嘉年華，玩家在對抗喪屍的歇息時間，可以停下腳步來遊玩遊樂園裡的攤位遊戲，其中一個攤位遊戲如果玩家拿到夠高的分數，可以領到一個小矮人玩偶作為獎品，玩家如果帶著小矮人玩偶完成黑色嘉年華戰役，更能解開其中一個成就-拯救小矮人，在緊湊的生存旅途中，這些成就往往能讓玩家會心一笑。

【工作坊與插件功勞】

工作坊與插件是令這遊戲仍然受大眾歡迎的主要原因之一。當看膩了遊戲裡面的內容，不妨嘗試一下採用玩家自己創造的遊戲模組，背景音樂，音效，與自定義地圖，一些作品的完成度並不遜於官方作品，不論閣下是注重遊戲真實性的「認真魔人」，又或喜歡惡搞類型的玩家，想必在工作坊裡一定能找到喜歡的。如果閣下對於遊戲的規矩與系統機制感到沈悶，也不妨嘗試各種帶有精彩插件的伺服器，不論是寫實刺激又或搞笑奇特的玩法，想必會有一個適合你。"
Left 4 Dead 2,18,0,11,1,"5,364.7",2017/1/1,"張貼於：2017 年 1 月 1 日
我想這遊戲可以說是STEAM平台的奇蹟之一了
2016特價時還是有新手湧入
L4D2還能再戰幾年有新手源源不絕呢?
這其實連我也不知道~太猛啦這遊戲"
Left 4 Dead 2,13,8,71,1,319.4,6/29,"張貼於：6 月 29 日
好玩 ! 真希望有機會看到L4D3的出現。"
Left 4 Dead 2,11,0,6,1,298.1,9/13,"張貼於：9 月 13 日
雖然沒能出到第三代 但還是能藉由眾多玩家的創意使用皮膚與自創關卡來增加些樂趣跟耐玩度,現在來看還是不錯的遊戲"
Left 4 Dead 2,14,5,"1,228",1,19.6,2018/9/20,"張貼於：2018 年 9 月 20 日
殭屍類型的割草遊戲
雖然已經是將近十年前的遊戲了
但經典之所以可以成為經典
就是因為他不會因為時間而淘汰
即便是現在很多射擊遊戲都還比不上
這款傳奇的""左邊死四次2"""
Left 4 Dead 2,15,0,915,1,11.1,2013/9/4,"張貼於：2013 年 9 月 4 日
多人合作FPS....
整體來說不錯....
像是遊樂園有些物件可以互動，蠻有趣的....
而玩家製作的MOD也推薦抓下來玩XD"
Left 4 Dead 2,31,7,202,1,72.4,2015/10/20,"張貼於：2015 年 10 月 20 日
这我就不多说了，我先去打把合作提提神>>>>>>> 言归正题，求生之路2作为一款合作性极强的游戏,虽然有对抗！ 游戏的乐趣实在是太大了，就算你玩腻了，还有一大堆MOD和人物地图等着你，我夸张地说求生玩到三代出来都不会腻（也不知道跳票没），总之我非常非常喜欢，大家还不赶紧买买买，好了废话不多数了，我要去开玩啦"
Left 4 Dead 2,14,0,353,1,125.8,2014/1/1,"張貼於：2014 年 1 月 1 日
最適合與三五好友同樂的殭屍遊戲，可以自訂模組體驗更多不同的樂趣，也可以挑戰對抗與玩家競爭，非常值得入手!!"
Left 4 Dead 2,13,1,"1,009",1,713.7,2017/5/28,"張貼於：2017 年 5 月 28 日
平台原生态游戏. 只能用四个字形容那就是酣畅淋漓.支持玩家定制第三方地图. 支持武器 人物 道具 特效 僵尸各种MOD.理论来说十年都玩不腻.团队的配合以及各个地图难度的打法. 都值得每个人去认真的对待. 在这个压力很大的社会. 我们需要这样的游戏来排解我们心中的压力.释放我们的狂野.作为养育一代人的经典.你可以不知道红色警戒.你可以不知道魔兽世界.但是你不能不知道CS和求生之路.绝对不可以."
Left 4 Dead 2,21,0,404,1,38.8,2013/12/27,"張貼於：2013 年 12 月 27 日
優點:
無限的模組！配合工作坊更是如虎添翼、如魚得水！安裝簡單、解除也簡單！
沒有額外需要購買的DLC，儘管說起來挺可笑的
一個2代可以玩到1代內容的遊戲剩多少了?
遊戲模式因為模組也變得多樣化！
近戰武器打起來爽感十足，更別說是平底鍋
什麼叫做殭屍無雙？L4D2我想已經表達得很清楚了
歷久不衰，不論何時都有人能陪你娛樂
遊戲加上朋友總是能創造許多回憶
內建中文化，不怕看不懂

缺點:
暗處多，注意3D暈眩（我就不太能適應....）
抱歉，我想不出來了

總結:
完美的Co-op遊戲，如果有個獎項是頒給多人連線團隊合作攜手殺殭屍遊戲
那無庸置疑的就是非它莫屬！"
Left 4 Dead 2,21,5,129,1,"3,523.1",2018/2/17,"張貼於：2018 年 2 月 17 日
2019年新評論

二代遊戲可惜社圈生態越來越糟糕 甚至很亂

各有各的圈子 但大多數圈子其實都在瞎搞

對抗模式中太多人裝B嚴重 排斥新手不友善 心態炸裂 遊戲技術堪憂


本身玩了很久的遊戲

很強的玩家大部分退坑了

而現在大部分的大佬玩家 我看過太多次

有時故意亂玩影響別人遊戲體驗 比新手還更煩 智商堪憂 以為自己是誰

要強的可以很強 要弱智的一堆弱智 好好打遊戲非要亂玩才爽

碰到這種人離得越遠越好 當然以上的狀況是對抗模式生態圈

當然戰役模式也有 比例比較少

很懷念以前大家都會拚技術討論分享戰術的年代

而現在呢?

一堆只會裝B賣萌 還是算了吧 不適合我

那該不該入手買這遊戲?

我的建議是 跟朋友一起買來玩二代

一代等特價在入手 因為一代是原汁原味的恐怖生存遊戲體驗
(只要你是熱愛惡靈勢力玩家 你就一定得嘗試過一代)




原製作團隊新作開發中

不是Left 4 Dead 3續作

但根據

但同樣會有 要素

純粹希望

不要最後淪落到L4D2社群生態"
Left 4 Dead 2,15,0,267,1,19.7,2014/10/18,"張貼於：2014 年 10 月 18 日
玩了很多殭屍的遊戲，L4D給的感覺比較輕鬆
希望還有第三代可以釋出"
Left 4 Dead 2,17,0,"1,482",1,50.5,2017/6/8,"張貼於：2017 年 6 月 8 日
1+2代的內容
無限擴充的工作坊內容
對抗模式，朋友互黑
又便宜，Steam必玩作品"
Left 4 Dead 2,11,2,"1,281",1,333.3,2016/11/24,"張貼於：2016 年 11 月 24 日
这游戏我还用多说吗，都是耳熟能详的了
要不是为了拿徽章我也懒得打这个评论

（10/10）"
Left 4 Dead 2,12,4,219,1,323.1,2015/7/4,"張貼於：2015 年 7 月 4 日
是一款很好的遊戲,遊戲很耐玩,無論音質,畫面,遊戲性能都是很棒的。最好的就是可以自己偷服務器用別的玩法玩L4D2,特別棒。期待出L4D3"
Left 4 Dead 2,8,4,28,1,225.7,2018/1/22,"張貼於：2018 年 1 月 22 日
警告 :
本遊戲有許多Ｐ孩玩家，所以不要太認真 !"
Left 4 Dead 2,12,0,323,1,16.4,2018/3/20,"張貼於：2018 年 3 月 20 日
好遊戲才能將近10年都沒有被遺忘! 好玩"
Left 4 Dead 2,9,3,161,1,67.3,2018/3/17,"張貼於：2018 年 3 月 17 日
L4D3呢!!"
Left 4 Dead 2,13,0,7,1,96.1,2018/6/22,"張貼於：2018 年 6 月 22 日
nicee~~"
Left 4 Dead 2,7,0,32,1,62.4,2018/12/21,"張貼於：2018 年 12 月 21 日
跟朋友玩只會有三個結果 笑死 氣死 尷尬死 甚至三種同時都有 如果你也有一群跟你一樣宅的朋友 買就對了!"
Left 4 Dead 2,10,19,42,1,164.2,10/28,"張貼於：10 月 28 日
⣼⣯⠄⣸⣠⣶⣶⣦⣾⠄⡅⡅⠄⠄⠄⠄⡉⠹⠄⡅⠄⠄⠄
⠿⠿⠶⠿⢿⣿⣿⣿⣿⣦⣤⣄⢀⡅⢠⣾⣛⡉⠄⠄⠄⠸⢀
⣴⣶⣶⡀⠄⠄⠙⢿⣿⣿⣿⣿⣿⣴⣿⣿⣿⢃⣤⣄⣀⣥⣿
⣿⣿⣿⣧⣀⢀⣠⡌⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠿⠿⣿⣿
⣤⣤⣤⣬⣙⣛⢿⣿⣿⣿⣿⣿⣿⡿⣿⣿⡍⠄⠄⢀⣤⣄⠉
⣿⣿⣿⣿⣿⣿⣿⢿⣿⣿⣿⣿⣿⢇⣿⣿⡷⠶⠶⢿⣿⣿⠇
⣿⣿⣿⣿⣿⣿⣿⣿⣽⣿⣿⣿⡇⣿⣿⣿⣿⣿⣿⣷⣶⣥⣴
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣻⣿⣿⣧⠙⠛⠛⡭⠅⠒⠦⠭⣭⡻⣿⣿⣿⣿⣿⣿⣿⣿⡿
⣿⣿⣿⣿⡆⠄⠄⠄⠄⠄⠄⠄⠄⠹⠈⢋⣽⣿⣿⣿⣿⣵⣾
⣿⣿⣿⣿⣿⠄⣴⣿⣶⣄⠄⣴⣶⠄⢀⣾⣿⣿⣿⣿⣿⣿⠃
⠛⢿⣿⣿⣿⣦⠁⢿⣿⣿⡄⢿⣿⡇⣸⣿⣿⠿⠛⠁⠄⠄⠄
⠄⠄⠉⠻⣿⣿⣿⣦⡙⠻⣷⣾⣿⠃⠿⠋⠁⠄⠄⠄⠄⠄⢀
⣮⣥⠄⠄⠄⠛⢿⣿⣿⡆⣿⡿⠃⠄⠄⠄⠄⠄⠄⠄⣠⣴⣿"
Left 4 Dead 2,13,0,874,1,112.6,2016/8/30,"張貼於：2016 年 8 月 30 日
很不错的一款游戏，有中文而且价格不贵，推荐和朋友一起组队玩"
Left 4 Dead 2,8,0,"8,346",1,517.2,2018/11/24,"張貼於：2018 年 11 月 24 日
免費獲得的產品

玩厭了官方地圖的,可以玩其他人製作的地圖,有些製作不遜於官方地圖甚至超越它,大大增強作品的可玩性。"
Left 4 Dead 2,11,1,602,1,102.5,2016/11/6,"張貼於：2016 年 11 月 6 日
說好的三代快出來!!!!!!!!!!!!!

這真是一款玩不膩又很好玩的遊戲!"
Left 4 Dead 2,9,0,17,1,"1,291.1",2014/2/14,"張貼於：2014 年 2 月 14 日
非常推薦款遊戲
而且有許多非官方地圖做的很棒
還在玩盜版的玩家們，買正版絕對值得!"
Left 4 Dead 2,9,1,26,1,1.0,2017/6/25,"張貼於：2017 年 6 月 25 日
惡靈勢力2
以前在網路上下載到的遊戲,玩了玩覺得不錯玩
看到殭屍的恐懼,也不知道被嚇了多少次
當殭屍都朝我撲上來時候那時超恐怖的
雖然現在玩起來不怎樣了,但是還是想嘗試回味一下
現在這遊戲賣點似乎是可裝模組來增加遊戲趣味
若是一直單調的玩可能就會玩膩的說
我是沒試過裝模組,可是看別人影片別人都玩得超有感
加上好友一起瘋的話那定是最好的一款喪屍遊戲"
Left 4 Dead 2,8,0,101,1,31.1,2017/1/17,"張貼於：2017 年 1 月 17 日
作为全球最有名切近乎完美的丧尸生存游戏，将恐怖(你在逗我)与突突突完美结合！赞美之词无需多言！"
Left 4 Dead 2,13,1,146,1,623.9,2014/1/31,"張貼於：2014 年 1 月 31 日
L4D2 是一款瘋狂殺屍的末日風格遊戲
很適合跟朋友同樂
有4人生存，還有8人對抗，再配上語音對話...



還有殭屍末日為背景的No More Room in Hell 節奏較慢，有興趣的找找看，免費遊戲!"
Left 4 Dead 2,6,0,71,1,41.8,2018/12/7,"張貼於：2018 年 12 月 7 日
10/10 gema literally died when playing ( GOT A HEART ATTACK ALIA INTRO XD)"
